Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
2438,3250.0,2044.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F12A94CDC3E44E96A71D2453012AB622?id=1973TSA929:6,1.0,2.82,12,-223659,C2H5CH(CH3)CH2C(CH3)=CH2,,,1-C4H8,['C=C(C)C'],,996,1.0
2439,3251.0,2045.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C043AC967ADBD0CDC70A08125A3F394?id=1990ALA/ALB2903-2910:3,1.0,1.32,12,-152155,['CC(C)(C)OC(=O)C=1OC=CC1'],,,['O1C(=CC=C1)C(=O)O'],['C=C(C)C'],,560,1.0
2447,3260.0,2052.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04841974439DCB25BFE0F11751F8DD3A?id=1967BIG/MAY557-559:6,1.0,3.25,8,-121391,['CC(C(=O)O)(C1=CCCC1)C'],,,CO2,['CC(C)C1=CCCC1'],,469,1.0
2448,3261.0,2053.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D75EA4FE0E595EB21F5CF5002AA9D196?id=1967BIG/MAY557-559:5,1.0,1.07,11,-146335,CH3CH=C(C2H5)C(CH3)2COOH,,,CO2,['C(C)\\C(=C/C)\\C(C)C'],,467,1.0
2449,3262.0,2054.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B6F9AF79E29AA1124552943BAF4DF6E2?id=1967BIG/MAY557-559:4,1.0,2.64,11,-164627,['CC(C(=O)O)(C=CC)C'],,,CO2,['CC(C=CC)C'],,500,1.0
2451,3265.0,2057.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38CE0B594E23AAAF6C4F4BDC0BB8577A?id=2003SWI/CAT91-101:31,1.0,2.71,-9,-223784,[None],,,[None],[None],,500,1.0
2452,3266.0,2057.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38CE0B594E23AAAF6C4F4BDC0BB8577A?id=2003SWI/CAT91-101:32,1.0,1.92,14,-268483,[None],,,[None],[None],,500,1.0
2460,3276.0,2067.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=808907537E98C88C6FA6B3C0ABF03165?id=1975DAV/HOW69:5,2.0,4.17,-12,,(CH3)3Si(.),(CH3)3SiCH2Si(CH3)2,,['C[Si]([Si](C[Si](C)(C)C)(C)C)(C)C'],,,770,2.0
2479,3298.0,2076.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=32A94FA74378C7C64CB44039FF404CA2?id=1975AMI/TAY1802-1803:10,1.0,1.11,11,-1621,['CC=1C=C(C(=O)OC(C)(C)C)C=CC1'],,,['CC=1C=C(C(=O)O)C=CC1'],['C=C(C)C'],,571,1.0
2480,3299.0,2076.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=32A94FA74378C7C64CB44039FF404CA2?id=1975AMI/TAY1802-1803:11,1.0,9.55,-1,,['CC=1C=C(C(=O)OC(C)(C)C)C=CC1'],,,['CC=1C=C(C(=O)O)C=CC1'],['C=C(C)C'],,"585
 
K",1.0
2481,3300.0,2077.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=59C2D7CF6D3F17CFBA367C46D344D162?id=1975AMI/TAY1802-1803:8,1.0,3.67,10,-153818,['ClC=1C=C(C(=O)OC(C)(C)C)C=CC1'],,,['C=C(C)C'],['ClC=1C=C(C(=O)O)C=CC1'],,571,1.0
2482,3302.0,2078.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A7D480C4A18FB2AF21FFA31546E0F0E?id=1978AMI/TAY1095:2,1.0,1.48,13,-164627,['CC(C)(C)OC(CC1=CC=CC=C1)=O'],,,['C1(=CC=CC=C1)CC(=O)O'],['C=C(C)C'],,543,1.0
2483,3303.0,2078.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A7D480C4A18FB2AF21FFA31546E0F0E?id=1975TAY1025-1029:15,1.0,1.58,13,-164627,['CC(C)(C)OC(CC1=CC=CC=C1)=O'],,,['C1(=CC=CC=C1)CC(=O)O'],['C=C(C)C'],,544,1.0
2488,3309.0,2083.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=921121947545FD45B899AC64A9AE9DEF?id=2006ZHE/BLO2981-2985:1,1.0,3.74,13,-171677,16520131,,,75014,12385136,,600,1.0
2493,3321.0,2092.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0FDE1A5E8858B3722C52B5A2B586B547?id=1997SEH/SEH627-636:6,2.0,4.1,-11,,CH3OCH2(.),CH3OCH2(.),,['COCCOC'],,,"296
 
K",2.0
2494,3322.0,2092.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0FDE1A5E8858B3722C52B5A2B586B547?id=1997MAR/SZE5155-5167:6,2.0,1.79,-11,1663,CH3OCH2(.),CH3OCH2(.),,['COCCOC'],,,220,2.0
2495,3323.0,2092.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0FDE1A5E8858B3722C52B5A2B586B547?id=1996HOY/NAC505-512:3,2.0,2.47,-11,,CH3OCH2(.),CH3OCH2(.),,['COCCOC'],,,"298
 
K",2.0
2501,3331.0,2094.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FDD6FF6FD47AD431B4C43FB201A194EC?id=1989BAR/BAS499-517:11,2.0,2.37,3,-22283,CH2BrCH2,,,C2H4,[None],,293,2.0
2502,3332.0,2094.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FDD6FF6FD47AD431B4C43FB201A194EC?id=2002ORL/TYN312-319:4,1.0,1.4,23,-23281,CH2BrCH2,,,C2H4,[None],,226,1.0
2503,3333.0,2094.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FDD6FF6FD47AD431B4C43FB201A194EC?id=1969WON/ARM4183:2,1.0,4.97,51,-18791,CH2BrCH2,,,C2H4,[None],,288,1.0
2504,3334.0,2094.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FDD6FF6FD47AD431B4C43FB201A194EC?id=1959ARM/SPI1210:1,1.0,4.25,58,-61111,CH2BrCH2,,,C2H4,[None],,298,1.0
2505,3335.0,2094.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FDD6FF6FD47AD431B4C43FB201A194EC?id=1986JUN/CHO1816:2,1.0,6.81,10,-27188,CH2BrCH2,,,C2H4,[None],,298,1.0
2511,3341.0,2098.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9F0D63DCDE12962643139F2D215A0251?id=1999SAL/MAR797-809:2,1.0,1.7,5,,CH2CH2Cl,,,CH2=CHCl,[None],,763,1.0
2513,3343.0,2100.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BA6A9263FD67B37B1A9C5382767DDA9?id=1999KNY/KAL3216-3221:2,2.0,5.25,-5,-78239,CH2CH2Cl,,,C2H4,[None],,200,2.0
2514,3344.0,2100.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BA6A9263FD67B37B1A9C5382767DDA9?id=1999KNY/KAL3216-3221:3,2.0,8.27,-5,-77907,CH2CH2Cl,,,C2H4,[None],,200,2.0
2515,3345.0,2100.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BA6A9263FD67B37B1A9C5382767DDA9?id=1999KNY/KAL3216-3221:1,1.0,1.66,14,-72835,CH2CH2Cl,,,C2H4,[None],,200,1.0
2516,3346.0,2100.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BA6A9263FD67B37B1A9C5382767DDA9?id=2007MOU/SAH279-298:6,1.0,1.13,14,-98600,CH2CH2Cl,,,C2H4,[None],,849,1.0
2517,3347.0,2100.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BA6A9263FD67B37B1A9C5382767DDA9?id=1992BAR/BOZ2494-2501:3,1.0,3.9,13,-90628,CH2CH2Cl,,,C2H4,[None],,300,1.0
2547,3393.0,2125.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=79182DA0488A2BAA82A112CC3ED31132?id=1985REI/MAR337:3,1.0,2.75,13,-168784,(CH3)3CC(O)OC(CH3)3,,,tert-C4H9COOH,['C=C(C)C'],,513,1.0
2548,3394.0,2125.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=79182DA0488A2BAA82A112CC3ED31132?id=1978TAY1255:5,1.0,1.05,13,-165458,(CH3)3CC(O)OC(CH3)3,,,tert-C4H9COOH,['C=C(C)C'],,543,1.0
2554,3400.0,2130.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9CF707E8DE0ACBA62AB0A8C0BB14F8D?id=1967FRE/POP1166-1170:2,1.0,7.94,13,-154649,['CC1=CC(C1)(C)C'],,,['CC(=C)C=C(C)C'],,,445,1.0
2558,3404.0,2133.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=26C0DEE22E0278D7BA8388D874FC8659?id=2015WAN/VIL7205-7221:101,1.0,5.88,8,-28033,(.)CH2CH2CH2CH2CH=CH2,,,[None],,,500,1.0
2559,3405.0,2133.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=26C0DEE22E0278D7BA8388D874FC8659?id=2003MAT/GRE95-119:3,1.0,1.34,10,-24686,(.)CH2CH2CH2CH2CH=CH2,,,[None],,,300,1.0
2560,3406.0,2133.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=26C0DEE22E0278D7BA8388D874FC8659?id=1995HAN/WAL1431-1438:13,1.0,1,10,-35004,(.)CH2CH2CH2CH2CH=CH2,,,[None],,,600,1.0
2575,3421.0,2140.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=57D9CC8FD31C3FBDEB16016538D536C7?id=1964HAM/DEB899-902:2,1.0,3.15,10,-97279,['C(=C)[C@H]1[C@H](CC1)C=C'],,,['C/1=C/CC\\C=C/CC1'],,,338,1.0
2578,3428.0,2147.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9599929265D93DD261D39A33B303AD99?id=1982ALA/BAL1175-1177:2,1.0,4.79,12,-187907,['CC(C)OC1=NC=CC=C1'],,,CH3CH=CH2,['N1C(C=CC=C1)=O'],,636,1.0
2598,3464.0,2171.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C12460BAE2EADFAE437A5ABF664FA4CF?id=1988DUR/AMO636:12,2.0,1.66,-10,,[None],[None],,[None],,,700,2.0
2610,3478.0,2181.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8F8528CB298ED127E1D1FE3F35EDB4DE?id=1987PER/PHA571:2,1.0,6.31,12,-221996,['CC(C)(C)N1N=CC=C1'],,,['C=C(C)C'],['N1N=CC=C1'],,953,1.0
2612,3480.0,2183.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=02B0CB474AA39E680281D718B72632F9?id=1986ALA/TAY1589:1,1.0,3.26,12,-177930,['C(C)OC=1SC=CN1'],,,C2H4,['S1C(NC=C1)=O'],,587,1.0
2622,3497.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=2007ATK/BAU981-1191:116,2.0,4.1,-11,,BrO,O(.),,O2,[None],,"298
 
K",2.0
2623,3498.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=2007ATK/BAU981-1191:199,2.0,1.9,-11,1912,BrO,O(.),,O2,[None],,230,2.0
2624,3499.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=2001ATK/BAU1-56:570,2.0,1.9,-11,1912,BrO,O(.),,O2,[None],,230,2.0
2625,3500.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1997DEM/SAN1-266:601,2.0,1.91,-11,1912,BrO,O(.),,O2,[None],,200,2.0
2626,3501.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1997ATK/BAU521-1011:419,2.0,1.91,-11,1912,BrO,O(.),,O2,[None],,230,2.0
2627,3502.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1994DEM/SAN:579,2.0,1.69,-11,2162,BrO,O(.),,O2,[None],,200,2.0
2628,3503.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1992ATK/BAU1125-1568:416,2.0,3.01,-11,,BrO,O(.),,O2,[None],,"298
 
K",2.0
2629,3504.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1989ATK/BAU881-1097:338,2.0,3.01,-11,,BrO,O(.),,O2,[None],,"298
 
K",2.0
2630,3505.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1995THO/CRO4131-4142:1,2.0,1.91,-11,1912,BrO,O(.),,O2,[None],,230,2.0
2631,3506.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1976CLY/MON425:5,2.0,2.51,-11,,BrO,O(.),,O2,[None],,"298
 
K",2.0
2632,3507.0,2200.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABF9FFC1307290A97EC05BC3240C0C22?id=1970CLY/CRU2227:8,2.0,6.61,-11,,BrO,O(.),,O2,[None],,"293
 
K",2.0
2639,3514.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=2007ATK/BAU981-1191:214,2.0,2.7,-12,,BrO,BrO,,O2,[None],[None],250,2.0
2640,3515.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=2007ATK/BAU981-1191:139,2.0,2.7,-12,,BrO,BrO,,O2,[None],[None],"298
 
K",2.0
2641,3516.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=2001ATK/BAU1-56:604,2.0,2.7,-12,,BrO,BrO,,O2,[None],[None],250,2.0
2642,3517.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1997ATK/BAU521-1011:418,2.0,4,-12,-1580,BrO,BrO,,O2,[None],[None],220,2.0
2643,3518.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1994DEM/SAN:578,2.0,4,-12,-1580,BrO,BrO,,O2,[None],[None],200,2.0
2644,3519.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1989ATK/BAU881-1097:337,2.0,2.19,-12,,BrO,BrO,,O2,[None],[None],"298
 
K",2.0
2645,3520.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=2011FER/HIN7997-8007:1,2.0,1.92,-12,1048,BrO,BrO,,O2,[None],[None],266,2.0
2646,3521.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1998HAR/ROW1790-1802:5,2.0,5.31,-12,-1754,BrO,BrO,,O2,[None],[None],250,2.0
2647,3522.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1998BED/LEB10501-10511:8,2.0,2.31,-12,,BrO,BrO,,O2,[None],[None],"298
 
K",2.0
2648,3523.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1996ROW/HAR3020-3029:3,2.0,2.49,-12,,BrO,BrO,,O2,[None],[None],"298
 
K",2.0
2649,3524.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1993MAU/WAH7585-7596:5,2.0,3.97,-12,-1580,BrO,BrO,,O2,[None],[None],220,2.0
2650,3525.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1993BRI/VEY563-568:4,2.0,2.61,-12,,BrO,BrO,,O2,[None],[None],"298
 
K",2.0
2651,3526.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1981SAN/WAT4000:2,2.0,9.58,-13,1871,BrO,BrO,,O2,[None],[None],223,2.0
2652,3527.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1975CLY/WAT336:3,2.0,6.39,-12,,BrO,BrO,,O2,[None],[None],"298
 
K",2.0
2653,3528.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=2011FER/HIN7997-8007:4,2.0,8.4,-1,,BrO,BrO,,O2,[None],[None],266,2.0
2654,3529.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1993MAU/WAH7585-7596:6,2.0,,,-1580,BrO,BrO,,O2,[None],[None],220,2.0
2655,3530.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1982COX/SHE189:2,2.0,1.3,2,-8248,BrO,BrO,,O2,[None],[None],278,2.0
2656,3531.0,2202.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7AE7375868B3C5AC6A9800F1BBB262D8?id=1980JAF/MAI3277:1,2.0,1.46,1,-2295,BrO,BrO,,O2,[None],[None],258,2.0
2727,3635.0,2236.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1DEA37DB1EC778D9ADEEF0B7FE1EC771?id=1992MAR/ASC631-638:3,1.0,1.12,13,-207862,['CC(C)(C)NC1=CC=C(C=C1)OC'],,,['COC1=CC=C(C=C1)N'],['C=C(C)C'],,783,1.0
2728,3636.0,2237.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A692D508CB5E23E5ABEB49667EBA49FD?id=1990MAR/MAR1127-1136:4,1.0,3.16,14,-210356,['CC(C)(OC1=CC=C(C=C1)OC)C'],,,['C=C(C)C'],['COC1=CC=C(C=C1)O'],,703,1.0
2735,3645.0,2242.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BEBCFA8D177021F54D16AF86BC426816?id=1972TIN/KOO3:23,1.0,2.17,13,-196222,[None],,,CH3C(O)OH,['CC1=CCCCC1'],,623,1.0
2736,3646.0,2243.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04BF5AD3F8A6F5FBFF9F20E50A6A14E0?id=1972TIN/KOO3:22,1.0,1.81,13,-196222,[None],,,CH3C(O)OH,['CC1C=CCCC1'],,623,1.0
2737,3647.0,2244.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F585A3F44C9165AE725865831611954F?id=1972TIN/KOO3:21,1.0,6.31,13,-201210,[None],,,CH3C(O)OH,['CC1C=CCCC1'],,623,1.0
2759,3674.0,2263.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=078874374F5357279339377B66711CF4?id=1987MUR85:5,2.0,3.9,-11,,SCl,N,,NS,[None],,"293
 
K",2.0
2760,3675.0,2264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=99937C6367B83D78D502CF88E03E03B0?id=1987MUR85:4,2.0,1.2,-10,,SCl,O(.),,SO,[None],,"293
 
K",2.0
2772,3692.0,2275.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F3C3DEBBBFF90EB6B668214FFCE369FE?id=1968FRE/PHI3028:2,2.0,4.98,-14,,ClO,N,,NO,[None],,"298
 
K",2.0
2773,3693.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=2007ATK/BAU981-1191:57,2.0,2.5,-11,915,ClO,O(.),,O2,[None],,220,2.0
2774,3694.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=2007ATK/BAU981-1191:33,2.0,3.7,-11,,ClO,O(.),,O2,[None],,"298
 
K",2.0
2775,3695.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=2001ATK/BAU1-56:388,2.0,3.8,-11,,ClO,O(.),,O2,[None],,210,2.0
2776,3696.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1997DEM/SAN1-266:597,2.0,3.01,-11,582,ClO,O(.),,O2,[None],,200,2.0
2777,3697.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1997ATK/BAU521-1011:412,2.0,3.8,-11,,ClO,O(.),,O2,[None],,200,2.0
2778,3698.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1994DEM/SAN:574,2.0,3.01,-11,582,ClO,O(.),,O2,[None],,200,2.0
2779,3699.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1992ATK/BAU1125-1568:412,2.0,3.8,-11,,ClO,O(.),,O2,[None],,200,2.0
2780,3700.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1989ATK/BAU881-1097:331,2.0,3.8,-11,,ClO,O(.),,O2,[None],,200,2.0
2781,3701.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1984MAR3638-3643:1,2.0,5.99,-11,-831,ClO,O(.),,O2,[None],,220,2.0
2782,3702.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1981BAU/DUX:125,2.0,9.47,-11,-1522,ClO,O(.),,O2,[None],,200,2.0
2783,3703.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=2001GOL/BUR5402-5409:1,2.0,3,-11,624,ClO,O(.),,O2,[None],,227,2.0
2784,3704.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1988NIC/WIN5670:1,2.0,1.55,-11,2187,ClO,O(.),,O2,[None],,231,2.0
2785,3705.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1986ONG/BIR3359:2,2.0,2.61,-11,807,ClO,O(.),,O2,[None],,220,2.0
2786,3706.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1984SCH/TOO9581-9587:1,2.0,3.5,-11,,ClO,O(.),,O2,[None],,250,2.0
2787,3707.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1984ONG/BIR3922:2,2.0,3.5,-11,,ClO,O(.),,O2,[None],,"298
 
K",2.0
2788,3708.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1984MAR3638-3643:2,2.0,4.2,-11,,ClO,O(.),,O2,[None],,"298
 
K",2.0
2789,3709.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1977ZAH/KAU3673:4,2.0,3.39,-11,624,ClO,O(.),,O2,[None],,230,2.0
2790,3710.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1976PAR565-571:2,2.0,7.01,-11,,ClO,O(.),,O2,[None],,"1250
 
K",2.0
2791,3711.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1976CLY/NIP2211-2217:1,2.0,1.07,-10,-807,ClO,O(.),,O2,[None],,220,2.0
2792,3712.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1973BEM/CLY1356:3,2.0,5.3,-11,,ClO,O(.),,O2,[None],,"298
 
K",2.0
2793,3713.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1971BAS/DOG401:5,2.0,1.25,-11,,ClO,O(.),,O2,[None],,"298
 
K",2.0
2794,3714.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1971BAS/DOG29:4,2.0,1.16,-11,,ClO,O(.),,O2,[None],,"298
 
K",2.0
2795,3715.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1968FRE/PHI3025-3028:2,2.0,1.38,-11,,ClO,O(.),,O2,[None],,"298
 
K",2.0
2796,3716.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1977ZAH/KAU3673:5,2.0,1.7,-1,2045,ClO,O(.),,O2,[None],,230,2.0
2797,3717.0,2276.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EAF410979AD91B94994EDB4C8AEC0FB9?id=1976PAR565-571:3,2.0,2.6,1,,ClO,O(.),,O2,[None],,"1250
 
K",2.0
2838,3759.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=2007ATK/BAU981-1191:212,2.0,2.9,-12,1829,ClO,BrO,,ClOO,[None],,220,2.0
2839,3760.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=2007ATK/BAU981-1191:137,2.0,6.1,-12,,ClO,BrO,,ClOO,[None],,"298
 
K",2.0
2840,3761.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=2001ATK/BAU1-56:602,2.0,2.9,-12,1829,ClO,BrO,,ClOO,[None],,220,2.0
2841,3762.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=1997DEM/SAN1-266:593,2.0,2.91,-12,1829,ClO,BrO,,ClOO,[None],,200,2.0
2842,3763.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=1997ATK/BAU521-1011:408,2.0,2.91,-12,1829,ClO,BrO,,ClOO,[None],,220,2.0
2843,3764.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=1994DEM/SAN:570,2.0,2.91,-12,1829,ClO,BrO,,ClOO,[None],,200,2.0
2844,3765.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=1992ATK/BAU1125-1568:410,2.0,2.91,-12,1829,ClO,BrO,,ClOO,[None],,220,2.0
2845,3766.0,2282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C374D004DD802B772E570F22BB240D9A?id=1991TUR/BIR4356-4364:5,2.0,2.09,-12,2145,ClO,BrO,,ClOO,[None],,234,2.0
